city,luas_bangunan_m2,luas_tanah_m2,jumlah_kamar_tidur,jumlah_kamar_mandi,carport,tahun_dibangun,sertifikat,kondisi,latitude,longitude,harga,title,lokasi,url,source,scraped_at
Tangerang,78.0,39.0,2,2,1.0,,SHM,Baru,,,800000000.0,"Dijual Murah Rumah Baru di Poris 3,5 X 11 M2 SHM Hadap Timur, Row Jalan Lewat 2 Mobil, Ada 2 KT 2 KM. Siap Huni!! Listrik 2.200 W, Air Pam, Survey Yuk!!",Poris,https://www.rumah123.com/properti/tangerang-poris/dijual-rumah-baru-di-poris-35-x-11-m2-shm-hadap-timur-row-jalan-lewat-2-mobil-ada-2-kt-2-km-siap-huni-listrik-2200-w-hos41233992/,rumah123_playwright,2026-04-19T13:42:52.055360
Tangerang,120.0,135.0,3,3,1.0,,,Siap Huni,,,1500000000.0,"Dijual Rumah Hoek 2 LT 9 X 15 M2 di Golden Park 2 Cisauk Tgr LT 135 M2 LB 120 M2 Ada 3 KT 3 KM Siap Huni, Ayo Segera Survei, Nego Yuk, Sampai Deal!",Cisauk,https://www.rumah123.com/properti/tangerang-cisauk/dijual-rumah-hoek-2-lt-9-x-15-m2-di-golden-park-2-cisauk-tgr-lt-135-m2-lb-120-m2-ada-3-kt-3-km-siap-huni-ayo-segera-hos41104817/,rumah123_playwright,2026-04-19T13:43:00.485723
Tangerang,126.0,112.0,5,4,1.0,,,,,,2900000000.0,Cluster Paling Strategis! Sutera Sitara Leora - Alam Sutera,Alam Sutera,https://www.rumah123.com/properti/tangerang-alam-sutera/cluster-paling-strategis-sutera-sitara-leora-alam-sutera-hos40259340/,rumah123_playwright,2026-04-19T13:43:10.720667
Tangerang,224.0,112.0,4,4,2.0,,SHM,,,,2800000000.0,Dijual Termurah!! Sutera Flamboyan Alam Sutera,Alam Sutera,https://www.rumah123.com/properti/tangerang-alam-sutera/dijual-termurah-sutera-flamboyan-alam-sutera-hos40162532/,rumah123_playwright,2026-04-19T13:43:17.487215
Tangerang,350.0,160.0,5,5,4.0,,SHM,,,,6800000000.0,Dijual Rumah Brand New di Sutera Feronia,Alam Sutera,https://www.rumah123.com/properti/tangerang-alam-sutera/dijual-rumah-brand-new-di-sutera-feronia-hos41287550/,rumah123_playwright,2026-04-19T13:43:24.794407
Tangerang,195.0,140.0,4,3,6.0,,,Baru,,,3800000000.0,Jual Rugi Rumah Mewah Alam Sutera Dapat Fasum Sutera Victoria Alam Sutera,Alam Sutera,https://www.rumah123.com/properti/tangerang-alam-sutera/jual-rugi-rumah-mewah-alam-sutera-dapat-fasum-sutera-victoria-alam-sutera-hos41311572/,rumah123_playwright,2026-04-19T13:43:31.588105
Tangerang,500.0,853.0,4,4,2.0,,,,,,22000000000.0,Dijual Rumah Exclusive Cluster Sutera Riviera Alam Sutera,Alam Sutera,https://www.rumah123.com/properti/tangerang-alam-sutera/dijual-rumah-exclusive-cluster-sutera-riviera-alam-sutera-hos41323712/,rumah123_playwright,2026-04-19T13:43:37.171968
Tangerang,286.0,300.0,5,4,3.0,,,,,,6500000000.0,Jual Cepat Turun Harga Rumah di Alam Sutera Cluster Alba,Alam Sutera,https://www.rumah123.com/properti/tangerang-alam-sutera/jual-cepat-turun-harga-rumah-di-alam-sutera-cluster-alba-hos41132435/,rumah123_playwright,2026-04-19T13:43:43.309259
Tangerang,700.0,327.0,5,6,4.0,,,,,,11500000000.0,"Dijual Rumah Brand New 3 Lantai + Rooftop, Sutera Buana Alam Sutera",Alam Sutera,https://www.rumah123.com/properti/tangerang-alam-sutera/dijual-rumah-brand-new-3-lantai-rooftop-sutera-buana-alam-sutera-hos40940822/,rumah123_playwright,2026-04-19T13:43:50.143551
Tangerang,298.0,350.0,5,4,4.0,,SHM,,,,7500000000.0,Dijual Rumah Cluster Sutera Pelangi Alam Sutera,Alam Sutera,https://www.rumah123.com/properti/tangerang-alam-sutera/dijual-rumah-cluster-sutera-pelangi-alam-sutera-hos41183672/,rumah123_playwright,2026-04-19T13:43:56.833269
Tangerang,596.0,500.0,7,7,6.0,,,,,,12000000000.0,Dijual Rumah Cantik Seperti Villa di Bali Cluster Sutera Buana,Alam Sutera,https://www.rumah123.com/properti/tangerang-alam-sutera/dijual-rumah-cantik-seperti-villa-di-bali-cluster-sutera-buana-hos41396946/,rumah123_playwright,2026-04-19T13:44:04.649032
Tangerang,241.0,309.0,5,4,4.0,,,Baru,,,7250000000.0,Dijual Exclusive! Rumah Mewah Baru di Sutera Victoria Alam Sutera,Alam Sutera,https://www.rumah123.com/properti/tangerang-alam-sutera/dijual-exclusive-rumah-mewah-baru-di-sutera-victoria-alam-sutera-hos41255114/,rumah123_playwright,2026-04-19T13:44:13.049531
Tangerang,241.0,309.0,5,4,4.0,,,Baru,,,7250000000.0,Dijual Exclusive! Rumah Mewah Baru di Sutera Victoria Alam Sutera,Alam Sutera,https://www.rumah123.com/properti/tangerang-alam-sutera/dijual-exclusive-rumah-mewah-baru-di-sutera-victoria-alam-sutera-hos41255114/,rumah123_playwright,2026-04-19T13:44:33.765340
