city,luas_bangunan_m2,luas_tanah_m2,jumlah_kamar_tidur,jumlah_kamar_mandi,carport,tahun_dibangun,sertifikat,kondisi,latitude,longitude,harga,title,lokasi,url,source,scraped_at
Depok,50.0,96.0,2.0,1,,,SHM,Siap Huni,,,820000000.0,Rumah Siap Huni Asri 15 Menit ke Stasiun Citayam Sudah Renov J31471,Citayam,https://www.rumah123.com/properti/depok-citayam/rumah-siap-huni-asri-15-menit-ke-stasiun-citayam-sudah-renov-j31471-hos40397516/,rumah123_playwright,2026-04-19T12:00:37.779373
Depok,120.0,72.0,4.0,3,4.0,,,Baru,,,985000000.0,Rumah Furnished 4 Kamar Tidur Dekat Tol Cinere,Cinere,https://www.rumah123.com/properti/depok-cinere/rumah-furnished-4-kamar-tidur-dekat-tol-cinere-limo-hos39751254/,rumah123_playwright,2026-04-19T12:00:49.636894
Depok,75.0,60.0,3.0,2,4.0,,,Baru,,,989000000.0,Rumah Mewah Siap Huni Akses Lebar Dekat Pintu Tol Cinere,Cinere,https://www.rumah123.com/properti/depok-cinere/rumah-mewah-siap-huni-akses-dekat-pintu-tol-hos39192780/,rumah123_playwright,2026-04-19T12:01:01.537892
Depok,110.0,80.0,4.0,2,2.0,,,Siap Huni,,,950000000.0,Rumah Siap Huni 4 Kamar Tidur Di Mampang Pancoran Mas Depok,Pancoran Mas,https://www.rumah123.com/properti/depok-pancoran-mas/rumah-siap-huni-4-kamar-tidur-di-mampang-pancoran-mas-depok-hos38983079/,rumah123_playwright,2026-04-19T12:01:12.717432
Depok,72.0,45.0,2.0,2,2.0,,,Siap Huni,,,799000000.0,"Rumah Siap Huni Mewah Japanese Style, Termurah di Limo Kota Depok",Cinere,https://www.rumah123.com/properti/depok-cinere/rumah-siap-huni-mewah-japanese-style-termurah-di-limo-kota-depok-hos40946747/,rumah123_playwright,2026-04-19T12:01:22.507570
Depok,130.0,120.0,4.0,4,2.0,,,,,,2400000000.0,Rumah Mewah 2 Lantai Scandinavian Ternyaman di Cinere Kota Depok,Cinere,https://www.rumah123.com/properti/depok-cinere/rumah-mewah-2-lantai-scandinavian-ternyaman-di-cinere-kota-depok-hos40935817/,rumah123_playwright,2026-04-19T12:01:32.320098
Depok,72.0,45.0,2.0,2,2.0,,,Siap Huni,,,799000000.0,Rumah Siap Huni Mewah Japanese Style Murah di Cinere Kota Depok,Limo,https://www.rumah123.com/properti/depok-limo/rumah-siap-huni-mewah-japanese-style-murah-di-cinere-kota-depok-hos40946748/,rumah123_playwright,2026-04-19T12:01:42.166425
Depok,50.0,60.0,3.0,2,2.0,,,,,,700000000.0,Rumah Murah 600 Meter ke Gerbang Tol Cinere Limo Depok,Cinere,https://www.rumah123.com/properti/depok-cinere/rumah-2-lantai-murah-600-meter-ke-gerbang-tol-cinere-limo-depok-hos40722438/,rumah123_playwright,2026-04-19T12:01:52.914654
Depok,85.0,65.0,3.0,3,4.0,,,Baru,,,1350000000.0,Rumah Mewah Siap Huni di Cinere Dekat Pintu Tol Brigif Desari,Cinere,https://www.rumah123.com/properti/depok-cinere/rumah-mewah-premium-di-cinere-dekat-pintu-tol-brigif-desari-hos38889643/,rumah123_playwright,2026-04-19T12:02:03.959394
Depok,130.0,72.0,4.0,3,4.0,,,Baru,,,989000000.0,Rumah Furnished Rootfop Cozy Akses 900 Meter ke Pintu Tol,Cinere,https://www.rumah123.com/properti/depok-cinere/rumah-furnished-rootfop-cozy-akses-900-meter-ke-pintu-tol-hos19381285/,rumah123_playwright,2026-04-19T12:02:15.712263
Depok,300.0,260.0,5.0,6,4.0,,,Siap Huni,,,3300000000.0,Rumah Siap Huni Komplek Cinere Depan Cinere Mal Harga Terbaik,Cinere,https://www.rumah123.com/properti/depok-cinere/rumah-siap-huni-komplek-cinere-depan-cinere-mal-harga-terbaik-hos41260828/,rumah123_playwright,2026-04-19T12:02:24.985750
Depok,128.0,87.0,3.0,3,1.0,,,Siap Huni,,,2100000000.0,Rumah Komplek Terbaik Cinere Lokasi Sangat Strategis,Cinere,https://www.rumah123.com/properti/depok-cinere/rumah-komplek-terbaik-cinere-lokasi-sangat-strategis-hos40948065/,rumah123_playwright,2026-04-19T12:02:32.346560
Depok,200.0,240.0,4.0,3,2.0,,,Bagus,,,3750000000.0,Rumah Komplek Megapolitan Full Furnished Harga.negon Cinere Full Furnished Tinggal Bawa Koper,Cinere,https://www.rumah123.com/properti/depok-cinere/rumah-komplek-megapolitan-cinere-full-furnished-tinggal-bawa-koper-hos19298213/,rumah123_playwright,2026-04-19T12:02:42.141041
Depok,440.0,800.0,6.0,8,7.0,,,Baru,,,13500000000.0,Rumah Modern Tropis Komplek Cinere Depok,Cinere,https://www.rumah123.com/properti/depok-cinere/rumah-modern-tropis-komplek-cinere-depok-hos19042621/,rumah123_playwright,2026-04-19T12:02:50.173170
Depok,70.0,60.0,2.0,1,1.0,,,,,,900000000.0,Rumah Mewah Kurang 7 Menit..,Cibubur,https://www.rumah123.com/properti/depok-cibubur/rumah-mewah-kurang-7-menit-hos41256147/,rumah123_playwright,2026-04-19T12:02:59.063451
